driver_id,driver_name,month,deliveries,failures,failure_rate,revenue
WDID09942,Richard Williams,2023-08,1,0,0.0,385.02
WDID09942,Richard Williams,2023-11,1,0,0.0,394.81
WDID09942,Richard Williams,2023-12,1,0,0.0,294.63
WDID09943,Shannon Preston,2023-05,1,0,0.0,382.18
WDID09943,Shannon Preston,2023-07,1,0,0.0,273.89
WDID09943,Shannon Preston,2023-09,1,0,0.0,389.47
WDID09943,Shannon Preston,2023-11,2,0,0.0,228.29000000000002
WDID09943,Shannon Preston,2023-12,2,0,0.0,610.3299999999999
WDID09944,David Farmer,2023-04,1,0,0.0,230.6
WDID09944,David Farmer,2023-05,1,0,0.0,319.59
WDID09944,David Farmer,2023-06,1,0,0.0,252.42
WDID09944,David Farmer,2023-10,1,0,0.0,358.53
WDID09944,David Farmer,2023-11,3,0,0.0,825.89
WDID09945,Carly Garrett,2023-03,1,0,0.0,284.16
WDID09945,Carly Garrett,2023-04,1,0,0.0,300.75
WDID09945,Carly Garrett,2023-05,2,0,0.0,524.8000000000001
WDID09945,Carly Garrett,2023-09,1,0,0.0,249.9
WDID09945,Carly Garrett,2023-10,1,0,0.0,213.03
WDID09945,Carly Garrett,2023-12,1,0,0.0,346.35
WDID09946,Christopher Perez,2023-01,1,0,0.0,282.66
WDID09946,Christopher Perez,2023-05,1,0,0.0,200.64
WDID09946,Christopher Perez,2023-08,2,0,0.0,151.76
WDID09946,Christopher Perez,2023-09,3,0,0.0,749.8299999999999
WDID09947,Brianna Austin,2023-02,1,0,0.0,228.76
WDID09947,Brianna Austin,2023-05,2,0,0.0,317.72
WDID09947,Brianna Austin,2023-09,1,0,0.0,333.2
WDID09947,Brianna Austin,2023-10,1,0,0.0,84.29
WDID09947,Brianna Austin,2023-11,2,0,0.0,361.81
WDID09948,Deborah Foster,2023-02,1,0,0.0,186.08
WDID09948,Deborah Foster,2023-03,1,0,0.0,281.68
WDID09948,Deborah Foster,2023-04,1,0,0.0,75.31
WDID09948,Deborah Foster,2023-05,1,0,0.0,121.35
WDID09948,Deborah Foster,2023-10,2,0,0.0,559.59
WDID09948,Deborah Foster,2023-11,1,0,0.0,194.09
WDID09949,Jordan Holmes,2023-01,1,0,0.0,96.43
WDID09949,Jordan Holmes,2023-04,1,0,0.0,293.63
WDID09949,Jordan Holmes,2023-06,1,0,0.0,492.98
WDID09949,Jordan Holmes,2023-08,1,0,0.0,166.55
WDID09949,Jordan Holmes,2023-09,1,0,0.0,165.7
WDID09949,Jordan Holmes,2023-10,1,0,0.0,223.11
WDID09949,Jordan Holmes,2023-12,1,0,0.0,1107.53
WDID09950,Matthew Dean,2023-06,1,0,0.0,83.67
WDID09950,Matthew Dean,2023-08,1,0,0.0,84.98
WDID09950,Matthew Dean,2023-10,2,0,0.0,450.05
WDID09950,Matthew Dean,2023-11,2,0,0.0,673.0699999999999
WDID09950,Matthew Dean,2023-12,1,0,0.0,149.41
WDID09951,Stephanie Mills,2023-03,2,0,0.0,548.89
WDID09951,Stephanie Mills,2023-09,1,0,0.0,439.21
WDID09951,Stephanie Mills,2023-10,2,0,0.0,431.53000000000003
WDID09951,Stephanie Mills,2023-11,1,0,0.0,36.05
WDID09951,Stephanie Mills,2023-12,1,0,0.0,175.56
WDID09952,Matthew Coleman,2023-03,1,0,0.0,72.41
WDID09952,Matthew Coleman,2023-04,1,0,0.0,348.01
WDID09952,Matthew Coleman,2023-06,1,0,0.0,161.49
WDID09952,Matthew Coleman,2023-09,1,0,0.0,275.43
WDID09952,Matthew Coleman,2023-10,3,0,0.0,619.73
WDID09953,Jamie Torres,2023-01,1,0,0.0,83.59
WDID09953,Jamie Torres,2023-04,1,0,0.0,107.43
WDID09953,Jamie Torres,2023-05,1,0,0.0,266.16
WDID09953,Jamie Torres,2023-06,1,0,0.0,450.49
WDID09953,Jamie Torres,2023-07,1,0,0.0,476.76
WDID09953,Jamie Torres,2023-09,1,0,0.0,68.42
WDID09953,Jamie Torres,2023-11,1,0,0.0,139.0
WDID09954,Zachary Thornton,2023-04,2,0,0.0,127.03
WDID09954,Zachary Thornton,2023-06,1,0,0.0,475.11
WDID09954,Zachary Thornton,2023-07,2,0,0.0,575.51
WDID09954,Zachary Thornton,2023-08,2,0,0.0,507.95000000000005
WDID09955,Taylor Gray,2023-02,1,0,0.0,408.6
WDID09955,Taylor Gray,2023-03,1,0,0.0,36.75
WDID09955,Taylor Gray,2023-08,2,0,0.0,305.79
WDID09955,Taylor Gray,2023-09,1,0,0.0,169.52
WDID09955,Taylor Gray,2023-11,2,0,0.0,489.03000000000003
WDID09956,Emily Strickland,2023-02,1,0,0.0,174.75
WDID09956,Emily Strickland,2023-03,2,0,0.0,773.12
WDID09956,Emily Strickland,2023-07,1,0,0.0,20.46
WDID09956,Emily Strickland,2023-11,3,0,0.0,339.74
WDID09957,Cindy West,2023-01,2,0,0.0,445.77
WDID09957,Cindy West,2023-04,1,0,0.0,49.24
WDID09957,Cindy West,2023-05,1,0,0.0,52.75
WDID09957,Cindy West,2023-07,1,0,0.0,367.76
WDID09957,Cindy West,2023-10,1,0,0.0,408.56
WDID09957,Cindy West,2023-12,1,0,0.0,195.84
WDID09958,Robert Sherman,2023-01,2,0,0.0,548.72
WDID09958,Robert Sherman,2023-05,1,0,0.0,301.75
WDID09958,Robert Sherman,2023-06,2,0,0.0,363.64
WDID09958,Robert Sherman,2023-08,1,0,0.0,378.49
WDID09958,Robert Sherman,2023-12,1,0,0.0,42.61
WDID09959,Michelle Bowen,2023-01,1,0,0.0,152.11
WDID09959,Michelle Bowen,2023-04,1,0,0.0,379.3
WDID09959,Michelle Bowen,2023-09,2,0,0.0,615.81
WDID09959,Michelle Bowen,2023-10,1,0,0.0,26.85
WDID09959,Michelle Bowen,2023-11,1,0,0.0,386.05
WDID09959,Michelle Bowen,2023-12,1,0,0.0,36.09
WDID09960,Christopher West,2023-01,2,0,0.0,172.38
WDID09960,Christopher West,2023-02,1,0,0.0,242.19
WDID09960,Christopher West,2023-04,1,0,0.0,474.91
WDID09960,Christopher West,2023-06,1,0,0.0,414.3
WDID09960,Christopher West,2023-09,1,0,0.0,367.6
WDID09960,Christopher West,2023-10,1,0,0.0,356.13
WDID09961,Victor Bennett,2023-04,1,0,0.0,448.96
WDID09961,Victor Bennett,2023-05,2,0,0.0,861.79
WDID09961,Victor Bennett,2023-07,1,0,0.0,139.02
WDID09961,Victor Bennett,2023-09,2,0,0.0,708.21
WDID09961,Victor Bennett,2023-10,1,0,0.0,225.63
WDID09962,Frank Smith,2023-03,1,0,0.0,335.46
WDID09962,Frank Smith,2023-11,2,0,0.0,770.9100000000001
WDID09962,Frank Smith,2023-12,4,0,0.0,562.51
WDID09963,Sherri Wright,2023-01,1,0,0.0,75.28
WDID09963,Sherri Wright,2023-02,1,0,0.0,329.98
WDID09963,Sherri Wright,2023-03,1,0,0.0,61.53
WDID09963,Sherri Wright,2023-07,1,0,0.0,435.59
WDID09963,Sherri Wright,2023-08,1,0,0.0,383.51
WDID09963,Sherri Wright,2023-12,2,0,0.0,581.6400000000001
WDID09964,Barry Hooper,2023-05,1,0,0.0,264.38
WDID09964,Barry Hooper,2023-06,1,0,0.0,45.1
WDID09964,Barry Hooper,2023-08,1,0,0.0,397.78
WDID09964,Barry Hooper,2023-10,1,0,0.0,52.08
WDID09964,Barry Hooper,2023-11,3,0,0.0,675.76
WDID09965,Brandon Rivers,2023-01,1,0,0.0,51.3
WDID09965,Brandon Rivers,2023-03,3,0,0.0,574.1999999999999
WDID09965,Brandon Rivers,2023-05,1,0,0.0,266.46
WDID09965,Brandon Rivers,2023-08,1,0,0.0,221.31
WDID09965,Brandon Rivers,2023-11,1,0,0.0,321.51
WDID09966,Amy Cardenas,2023-05,1,0,0.0,266.59
WDID09966,Amy Cardenas,2023-06,1,0,0.0,219.25
WDID09966,Amy Cardenas,2023-08,2,0,0.0,338.90999999999997
WDID09966,Amy Cardenas,2023-09,1,0,0.0,257.73
WDID09966,Amy Cardenas,2023-10,2,0,0.0,225.62
WDID09967,Joshua Campbell,2023-02,1,0,0.0,235.84
WDID09967,Joshua Campbell,2023-05,1,0,0.0,498.93
WDID09967,Joshua Campbell,2023-09,3,0,0.0,622.98
WDID09967,Joshua Campbell,2023-10,1,0,0.0,209.5
WDID09967,Joshua Campbell,2023-12,1,0,0.0,28.25
WDID09968,Antonio Washington,2023-01,1,0,0.0,488.64
WDID09968,Antonio Washington,2023-03,1,0,0.0,476.33
WDID09968,Antonio Washington,2023-04,1,0,0.0,472.97
WDID09968,Antonio Washington,2023-06,1,0,0.0,143.19
WDID09968,Antonio Washington,2023-09,1,0,0.0,217.54
WDID09968,Antonio Washington,2023-10,2,0,0.0,321.55
WDID09969,Andrew Mcfarland,2023-03,1,0,0.0,176.62
WDID09969,Andrew Mcfarland,2023-05,2,0,0.0,576.64
WDID09969,Andrew Mcfarland,2023-09,1,0,0.0,451.27
WDID09969,Andrew Mcfarland,2023-10,2,0,0.0,253.10000000000002
WDID09969,Andrew Mcfarland,2023-11,1,0,0.0,467.67
WDID09970,Bryce Estrada,2023-01,1,0,0.0,105.65
WDID09970,Bryce Estrada,2023-04,1,0,0.0,110.06
WDID09970,Bryce Estrada,2023-08,2,0,0.0,606.94
WDID09970,Bryce Estrada,2023-11,1,0,0.0,169.87
WDID09970,Bryce Estrada,2023-12,2,0,0.0,504.21
WDID09971,Christine Dennis,2023-01,1,0,0.0,47.34
WDID09971,Christine Dennis,2023-02,2,0,0.0,507.15
WDID09971,Christine Dennis,2023-03,1,0,0.0,83.4
WDID09971,Christine Dennis,2023-06,2,0,0.0,515.8399999999999
WDID09971,Christine Dennis,2023-10,1,0,0.0,374.17
WDID09972,Anthony Dixon,2023-01,1,0,0.0,397.17
WDID09972,Anthony Dixon,2023-02,1,0,0.0,64.91
WDID09972,Anthony Dixon,2023-04,2,0,0.0,296.01
WDID09972,Anthony Dixon,2023-09,2,0,0.0,196.69
WDID09972,Anthony Dixon,2023-10,1,0,0.0,367.24
WDID09973,Miguel Hicks,2023-01,1,0,0.0,134.2
WDID09973,Miguel Hicks,2023-02,1,0,0.0,50.9
WDID09973,Miguel Hicks,2023-04,1,0,0.0,391.8
WDID09973,Miguel Hicks,2023-05,1,0,0.0,351.62
WDID09973,Miguel Hicks,2023-06,2,0,0.0,91.22
WDID09973,Miguel Hicks,2023-12,1,0,0.0,362.86
WDID09974,Jillian Morales,2023-01,1,0,0.0,338.53
WDID09974,Jillian Morales,2023-03,2,0,0.0,793.98
WDID09974,Jillian Morales,2023-04,1,0,0.0,485.0
WDID09974,Jillian Morales,2023-06,1,0,0.0,41.43
WDID09974,Jillian Morales,2023-09,1,0,0.0,306.68
WDID09974,Jillian Morales,2023-11,1,0,0.0,114.43
WDID09975,Corey Morales,2023-01,1,0,0.0,458.43
WDID09975,Corey Morales,2023-04,1,0,0.0,103.0
WDID09975,Corey Morales,2023-06,1,0,0.0,21.59
WDID09975,Corey Morales,2023-07,2,0,0.0,781.4300000000001
WDID09975,Corey Morales,2023-09,1,0,0.0,327.63
WDID09975,Corey Morales,2023-11,1,0,0.0,64.55
WDID09976,Stephanie Camacho,2023-04,2,0,0.0,670.23
WDID09976,Stephanie Camacho,2023-07,1,0,0.0,99.43
WDID09976,Stephanie Camacho,2023-09,1,0,0.0,443.56
WDID09976,Stephanie Camacho,2023-10,1,0,0.0,492.2
WDID09976,Stephanie Camacho,2023-11,1,0,0.0,496.34
WDID09976,Stephanie Camacho,2023-12,1,0,0.0,307.85
WDID09977,Troy Garcia,2023-02,2,0,0.0,600.45
WDID09977,Troy Garcia,2023-03,1,0,0.0,88.19
WDID09977,Troy Garcia,2023-05,1,0,0.0,330.73
WDID09977,Troy Garcia,2023-08,2,0,0.0,514.09
WDID09977,Troy Garcia,2023-09,1,0,0.0,363.33
WDID09978,George Harmon,2023-02,1,0,0.0,361.5
WDID09978,George Harmon,2023-03,1,0,0.0,268.79
WDID09978,George Harmon,2023-04,1,0,0.0,390.52
WDID09978,George Harmon,2023-08,2,0,0.0,352.59000000000003
WDID09978,George Harmon,2023-10,1,0,0.0,862.66
WDID09978,George Harmon,2023-12,1,0,0.0,301.43
WDID09979,Chad Mcguire,2023-04,1,0,0.0,495.77
WDID09979,Chad Mcguire,2023-05,2,0,0.0,522.99
WDID09979,Chad Mcguire,2023-06,1,0,0.0,352.91
WDID09979,Chad Mcguire,2023-07,2,0,0.0,1608.02
WDID09979,Chad Mcguire,2023-12,1,0,0.0,261.69
WDID09980,Erin Lawrence,2023-07,4,0,0.0,1157.6599999999999
WDID09980,Erin Lawrence,2023-11,1,0,0.0,347.66
WDID09980,Erin Lawrence,2023-12,2,0,0.0,730.63
WDID09981,Christopher Peters,2023-03,1,0,0.0,408.71
WDID09981,Christopher Peters,2023-06,2,0,0.0,577.8599999999999
WDID09981,Christopher Peters,2023-07,1,0,0.0,249.82
WDID09981,Christopher Peters,2023-10,1,0,0.0,210.66
WDID09981,Christopher Peters,2023-11,2,0,0.0,544.28
WDID09982,Kimberly Cannon,2023-03,1,0,0.0,200.42
WDID09982,Kimberly Cannon,2023-04,1,0,0.0,196.21
WDID09982,Kimberly Cannon,2023-06,1,0,0.0,337.45
WDID09982,Kimberly Cannon,2023-08,1,0,0.0,290.34
WDID09982,Kimberly Cannon,2023-10,1,0,0.0,395.36
WDID09982,Kimberly Cannon,2023-11,1,0,0.0,259.95
WDID09982,Kimberly Cannon,2023-12,1,0,0.0,396.89
WDID09983,Lisa Miller,2023-01,1,0,0.0,190.26
WDID09983,Lisa Miller,2023-06,1,0,0.0,304.53
WDID09983,Lisa Miller,2023-08,1,0,0.0,288.43
WDID09983,Lisa Miller,2023-11,3,0,0.0,1703.35
WDID09983,Lisa Miller,2023-12,1,0,0.0,240.28
WDID09984,Shawn Orr,2023-01,1,0,0.0,154.16
WDID09984,Shawn Orr,2023-04,2,0,0.0,408.58
WDID09984,Shawn Orr,2023-06,1,0,0.0,294.7
WDID09984,Shawn Orr,2023-11,1,0,0.0,328.93
WDID09984,Shawn Orr,2023-12,2,0,0.0,653.52
WDID09985,Kathryn Tran,2023-01,1,0,0.0,277.69
WDID09985,Kathryn Tran,2023-04,1,0,0.0,281.09
WDID09985,Kathryn Tran,2023-05,1,0,0.0,146.98
WDID09985,Kathryn Tran,2023-08,2,0,0.0,499.13
WDID09985,Kathryn Tran,2023-11,1,0,0.0,166.89
WDID09985,Kathryn Tran,2023-12,1,0,0.0,232.62
WDID09986,Monica Randall,2023-01,1,0,0.0,230.11
WDID09986,Monica Randall,2023-02,1,0,0.0,397.16
WDID09986,Monica Randall,2023-05,1,0,0.0,163.08
WDID09986,Monica Randall,2023-07,1,0,0.0,90.77
WDID09986,Monica Randall,2023-08,1,0,0.0,331.42
WDID09986,Monica Randall,2023-12,2,0,0.0,518.19
WDID09987,Breanna Floyd,2023-02,1,0,0.0,247.35
WDID09987,Breanna Floyd,2023-03,2,0,0.0,559.97
WDID09987,Breanna Floyd,2023-05,1,0,0.0,72.77
WDID09987,Breanna Floyd,2023-06,1,0,0.0,226.71
WDID09987,Breanna Floyd,2023-08,1,0,0.0,319.72
WDID09987,Breanna Floyd,2023-09,1,0,0.0,219.97
WDID09988,Denise Thompson,2023-01,3,0,0.0,719.26
WDID09988,Denise Thompson,2023-02,1,0,0.0,224.33
WDID09988,Denise Thompson,2023-04,1,0,0.0,318.35
WDID09988,Denise Thompson,2023-06,2,0,0.0,308.18
WDID09989,Cheryl Lee,2023-02,2,0,0.0,499.25
WDID09989,Cheryl Lee,2023-05,2,0,0.0,1205.7
WDID09989,Cheryl Lee,2023-07,1,0,0.0,86.88
WDID09989,Cheryl Lee,2023-10,2,0,0.0,263.84
WDID09990,Clayton Jones,2023-03,1,0,0.0,209.54
WDID09990,Clayton Jones,2023-04,1,0,0.0,74.35
WDID09990,Clayton Jones,2023-05,1,0,0.0,260.04
WDID09990,Clayton Jones,2023-08,1,0,0.0,141.78
WDID09990,Clayton Jones,2023-10,2,0,0.0,524.27
WDID09990,Clayton Jones,2023-11,1,0,0.0,39.35
WDID09991,Jessica Patterson,2023-01,1,0,0.0,490.35
WDID09991,Jessica Patterson,2023-02,2,0,0.0,1362.45
WDID09991,Jessica Patterson,2023-03,1,0,0.0,302.94
WDID09991,Jessica Patterson,2023-07,2,0,0.0,390.03999999999996
WDID09991,Jessica Patterson,2023-09,1,0,0.0,73.98
WDID09992,Joseph Turner,2023-02,1,0,0.0,484.49
WDID09992,Joseph Turner,2023-04,1,0,0.0,281.05
WDID09992,Joseph Turner,2023-06,1,0,0.0,64.56
WDID09992,Joseph Turner,2023-07,3,0,0.0,638.9599999999999
WDID09992,Joseph Turner,2023-12,1,0,0.0,181.31
WDID09993,Todd Garcia,2023-01,1,0,0.0,136.27
WDID09993,Todd Garcia,2023-02,1,0,0.0,87.29
WDID09993,Todd Garcia,2023-06,2,0,0.0,750.12
WDID09993,Todd Garcia,2023-07,1,0,0.0,37.11
WDID09993,Todd Garcia,2023-09,1,0,0.0,484.24
WDID09993,Todd Garcia,2023-11,1,0,0.0,154.52
WDID09994,Michele Hawkins,2023-01,1,0,0.0,97.41
WDID09994,Michele Hawkins,2023-02,1,0,0.0,273.55
WDID09994,Michele Hawkins,2023-04,1,0,0.0,467.19
WDID09994,Michele Hawkins,2023-05,1,0,0.0,201.3
WDID09994,Michele Hawkins,2023-06,1,0,0.0,26.05
WDID09994,Michele Hawkins,2023-11,1,0,0.0,122.21
WDID09994,Michele Hawkins,2023-12,1,0,0.0,85.0
WDID09995,John Cox,2023-04,1,0,0.0,62.47
WDID09995,John Cox,2023-05,1,0,0.0,80.9
WDID09995,John Cox,2023-06,3,0,0.0,821.5899999999999
WDID09995,John Cox,2023-11,1,0,0.0,461.09
WDID09995,John Cox,2023-12,1,0,0.0,495.42
WDID09996,Megan Ward,2023-03,1,0,0.0,66.91
WDID09996,Megan Ward,2023-04,1,0,0.0,102.21
WDID09996,Megan Ward,2023-07,2,0,0.0,903.24
WDID09996,Megan Ward,2023-10,1,0,0.0,34.35
WDID09996,Megan Ward,2023-12,2,0,0.0,594.16
WDID09997,Tracy Johnson,2023-03,2,0,0.0,480.91
WDID09997,Tracy Johnson,2023-06,2,0,0.0,946.87
WDID09997,Tracy Johnson,2023-07,1,0,0.0,63.96
WDID09997,Tracy Johnson,2023-12,2,0,0.0,703.0
WDID09998,Alexandra Thompson,2023-03,1,0,0.0,383.24
WDID09998,Alexandra Thompson,2023-05,1,0,0.0,475.02
WDID09998,Alexandra Thompson,2023-09,2,0,0.0,518.55
WDID09998,Alexandra Thompson,2023-10,1,0,0.0,451.13
WDID09998,Alexandra Thompson,2023-11,1,0,0.0,31.91
WDID09998,Alexandra Thompson,2023-12,1,0,0.0,221.31
WDID09999,Richard Johnson,2023-03,2,0,0.0,900.95
WDID09999,Richard Johnson,2023-04,1,0,0.0,362.09
WDID09999,Richard Johnson,2023-05,1,0,0.0,210.69
WDID09999,Richard Johnson,2023-10,2,0,0.0,896.6600000000001
WDID09999,Richard Johnson,2023-12,1,0,0.0,490.55
WDID10000,Mrs. Sarah Carpenter MD,2023-02,3,0,0.0,1149.79
WDID10000,Mrs. Sarah Carpenter MD,2023-06,2,0,0.0,596.23
WDID10000,Mrs. Sarah Carpenter MD,2023-08,1,0,0.0,352.66
WDID10000,Mrs. Sarah Carpenter MD,2023-09,1,0,0.0,489.66
WDID10001,Thomas Terry,2023-01,2,0,0.0,445.28000000000003
WDID10001,Thomas Terry,2023-03,1,0,0.0,415.99
WDID10001,Thomas Terry,2023-04,1,0,0.0,422.44
WDID10001,Thomas Terry,2023-11,3,0,0.0,878.19
WDID10002,Lindsey Gonzales,2023-05,3,0,0.0,1619.6599999999999
WDID10002,Lindsey Gonzales,2023-09,1,0,0.0,38.84
WDID10002,Lindsey Gonzales,2023-11,2,0,0.0,768.95
WDID10002,Lindsey Gonzales,2023-12,1,0,0.0,421.8
WDID10003,Crystal Williams,2023-02,1,0,0.0,282.0
WDID10003,Crystal Williams,2023-04,1,0,0.0,454.73
WDID10003,Crystal Williams,2023-05,1,0,0.0,356.17
WDID10003,Crystal Williams,2023-07,1,0,0.0,29.85
WDID10003,Crystal Williams,2023-09,3,0,0.0,831.11
WDID10004,Katherine Estes,2023-02,1,0,0.0,481.66
WDID10004,Katherine Estes,2023-03,1,0,0.0,223.23
WDID10004,Katherine Estes,2023-04,1,0,0.0,453.94
WDID10004,Katherine Estes,2023-07,1,0,0.0,351.27
WDID10004,Katherine Estes,2023-08,2,0,0.0,704.36
WDID10004,Katherine Estes,2023-09,1,0,0.0,289.55
WDID10005,Jeremy Allen,2023-01,2,0,0.0,673.12
WDID10005,Jeremy Allen,2023-02,1,0,0.0,346.34
WDID10005,Jeremy Allen,2023-07,1,0,0.0,183.57
WDID10005,Jeremy Allen,2023-08,1,0,0.0,208.99
WDID10005,Jeremy Allen,2023-10,1,0,0.0,439.48
WDID10005,Jeremy Allen,2023-12,1,0,0.0,481.27
WDID10006,Wanda Harmon,2023-02,1,0,0.0,477.67
WDID10006,Wanda Harmon,2023-06,1,0,0.0,365.84
WDID10006,Wanda Harmon,2023-07,1,0,0.0,353.96
WDID10006,Wanda Harmon,2023-08,2,0,0.0,340.51
WDID10006,Wanda Harmon,2023-11,1,0,0.0,323.75
WDID10006,Wanda Harmon,2023-12,1,0,0.0,221.73
WDID10007,Andrew Robertson,2023-01,2,0,0.0,422.18
WDID10007,Andrew Robertson,2023-03,1,0,0.0,191.05
WDID10007,Andrew Robertson,2023-09,1,0,0.0,182.62
WDID10007,Andrew Robertson,2023-10,2,0,0.0,472.68
WDID10007,Andrew Robertson,2023-11,1,0,0.0,467.41
WDID10008,Dennis Cox,2023-01,1,0,0.0,269.85
WDID10008,Dennis Cox,2023-04,1,0,0.0,178.8
WDID10008,Dennis Cox,2023-08,1,0,0.0,22.07
WDID10008,Dennis Cox,2023-10,2,0,0.0,491.33
WDID10008,Dennis Cox,2023-12,2,0,0.0,761.19
WDID10009,Tiffany Hardy,2023-03,2,0,0.0,728.9300000000001
WDID10009,Tiffany Hardy,2023-04,1,0,0.0,20.83
WDID10009,Tiffany Hardy,2023-05,1,0,0.0,166.16
WDID10009,Tiffany Hardy,2023-06,2,0,0.0,695.74
WDID10009,Tiffany Hardy,2023-07,1,0,0.0,174.73
WDID10010,Eric Mcdonald,2023-01,2,0,0.0,764.44
WDID10010,Eric Mcdonald,2023-02,1,0,0.0,174.67
WDID10010,Eric Mcdonald,2023-07,1,0,0.0,287.06
WDID10010,Eric Mcdonald,2023-09,1,0,0.0,168.49
WDID10010,Eric Mcdonald,2023-12,2,0,0.0,596.78
WDID10011,Christopher Hughes,2023-03,1,0,0.0,165.44
WDID10011,Christopher Hughes,2023-05,1,0,0.0,156.23
WDID10011,Christopher Hughes,2023-07,1,0,0.0,421.06
WDID10011,Christopher Hughes,2023-08,1,0,0.0,192.3
WDID10011,Christopher Hughes,2023-10,2,0,0.0,515.97
WDID10011,Christopher Hughes,2023-12,1,0,0.0,467.39
WDID10012,Stacy Compton,2023-01,1,0,0.0,257.15
WDID10012,Stacy Compton,2023-03,1,0,0.0,414.17
WDID10012,Stacy Compton,2023-07,1,0,0.0,147.43
WDID10012,Stacy Compton,2023-10,1,0,0.0,415.48
WDID10012,Stacy Compton,2023-11,3,0,0.0,517.27
WDID10013,Gregory Moss,2023-04,1,0,0.0,391.16
WDID10013,Gregory Moss,2023-05,2,0,0.0,230.05
WDID10013,Gregory Moss,2023-06,1,0,0.0,366.4
WDID10013,Gregory Moss,2023-09,1,0,0.0,164.78
WDID10013,Gregory Moss,2023-10,1,0,0.0,240.96
WDID10013,Gregory Moss,2023-11,1,0,0.0,155.5
WDID10014,Veronica Johnson,2023-03,2,0,0.0,233.58999999999997
WDID10014,Veronica Johnson,2023-04,1,0,0.0,62.17
WDID10014,Veronica Johnson,2023-05,1,0,0.0,150.89
WDID10014,Veronica Johnson,2023-06,1,0,0.0,237.53
WDID10014,Veronica Johnson,2023-12,2,0,0.0,686.9300000000001
WDID10015,Mercedes Quinn,2023-01,1,0,0.0,424.59
WDID10015,Mercedes Quinn,2023-02,2,0,0.0,289.15999999999997
WDID10015,Mercedes Quinn,2023-05,1,0,0.0,149.09
WDID10015,Mercedes Quinn,2023-09,1,0,0.0,39.4
WDID10015,Mercedes Quinn,2023-10,1,0,0.0,322.79
WDID10015,Mercedes Quinn,2023-11,1,0,0.0,312.5
WDID10016,Vanessa Park,2023-02,2,0,0.0,200.73999999999998
WDID10016,Vanessa Park,2023-05,2,0,0.0,567.33
WDID10016,Vanessa Park,2023-06,1,0,0.0,284.53
WDID10016,Vanessa Park,2023-09,1,0,0.0,70.29
WDID10016,Vanessa Park,2023-10,1,0,0.0,133.12
WDID10017,Robert Reese,2023-01,1,0,0.0,138.77
WDID10017,Robert Reese,2023-04,1,0,0.0,40.5
WDID10017,Robert Reese,2023-05,1,0,0.0,269.37
WDID10017,Robert Reese,2023-06,2,0,0.0,451.01
WDID10017,Robert Reese,2023-09,1,0,0.0,283.48
WDID10017,Robert Reese,2023-12,1,0,0.0,24.74
WDID10018,Jennifer Weaver,2023-03,1,0,0.0,278.32
WDID10018,Jennifer Weaver,2023-05,1,0,0.0,133.48
WDID10018,Jennifer Weaver,2023-07,3,0,0.0,373.28999999999996
WDID10018,Jennifer Weaver,2023-09,1,0,0.0,440.53
WDID10018,Jennifer Weaver,2023-11,1,0,0.0,47.22
WDID10019,Lisa Swanson,2023-03,1,0,0.0,242.61
WDID10019,Lisa Swanson,2023-05,1,0,0.0,434.94
WDID10019,Lisa Swanson,2023-07,3,0,0.0,427.98
WDID10019,Lisa Swanson,2023-10,1,0,0.0,118.9
WDID10019,Lisa Swanson,2023-11,1,0,0.0,65.7
WDID10020,Joel Hancock,2023-01,1,0,0.0,211.2
WDID10020,Joel Hancock,2023-04,1,0,0.0,480.1
WDID10020,Joel Hancock,2023-06,1,0,0.0,398.7
WDID10020,Joel Hancock,2023-08,1,0,0.0,268.31
WDID10020,Joel Hancock,2023-09,1,0,0.0,58.06
WDID10020,Joel Hancock,2023-10,1,0,0.0,117.28
WDID10020,Joel Hancock,2023-11,1,0,0.0,129.34
WDID10021,Terry Stewart,2023-02,1,0,0.0,32.48
WDID10021,Terry Stewart,2023-06,2,0,0.0,469.12
WDID10021,Terry Stewart,2023-07,2,0,0.0,416.38
WDID10021,Terry Stewart,2023-08,1,0,0.0,424.36
WDID10021,Terry Stewart,2023-12,1,0,0.0,171.57
WDID10022,Benjamin Gibson,2023-04,1,0,0.0,239.91
WDID10022,Benjamin Gibson,2023-05,1,0,0.0,418.77
WDID10022,Benjamin Gibson,2023-06,1,0,0.0,281.75
WDID10022,Benjamin Gibson,2023-07,1,0,0.0,481.05
WDID10022,Benjamin Gibson,2023-09,2,0,0.0,278.14
WDID10022,Benjamin Gibson,2023-11,1,0,0.0,63.72
WDID10023,Leslie Gibson,2023-01,1,0,0.0,431.86
WDID10023,Leslie Gibson,2023-02,1,0,0.0,174.17
WDID10023,Leslie Gibson,2023-03,1,0,0.0,45.95
WDID10023,Leslie Gibson,2023-06,1,0,0.0,226.78
WDID10023,Leslie Gibson,2023-07,1,0,0.0,272.58
WDID10023,Leslie Gibson,2023-08,2,0,0.0,557.49
WDID10024,Nathan Sherman,2023-02,1,0,0.0,268.41
WDID10024,Nathan Sherman,2023-03,1,0,0.0,38.43
WDID10024,Nathan Sherman,2023-06,1,0,0.0,400.61
WDID10024,Nathan Sherman,2023-07,1,0,0.0,226.39
WDID10024,Nathan Sherman,2023-08,1,0,0.0,150.59
WDID10024,Nathan Sherman,2023-09,1,0,0.0,220.72
WDID10024,Nathan Sherman,2023-11,1,0,0.0,420.19
