customer_id,customer_name,customer_age,total_orders,total_failures,total_revenue,avg_ticket,months_active,first_order,last_order,failure_rate,orders_per_month,had_failure,age_group,failure_group,value_segment,churned,returned_after_failure
WCID5688,Alexandra Dougherty,64,9,1,3094.31,343.8122,7,2023-01-24,2023-12-08,0.1111,1.2857,True,60+,1 — Uma falha,VIP,False,True
WCID5689,Jonathan Martin,78,5,0,733.97,146.794,3,2023-06-19,2023-10-21,0.0,1.6667,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5690,Mr. Reginald Reed,81,5,1,1306.33,261.266,5,2023-01-04,2023-11-21,0.2,1.0,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID5691,Daniel Ellis,27,7,0,2026.71,289.53,6,2023-05-04,2023-11-23,0.0,1.1667,False,18–29,0 — Sem falha,Médio Valor,False,False
WCID5692,Martha Whitehead,28,8,0,1721.53,215.1912,6,2023-01-05,2023-09-06,0.0,1.3333,False,18–29,0 — Sem falha,Médio Valor,False,False
WCID5693,Alexander Love,55,10,0,2866.18,286.618,8,2023-01-01,2023-12-25,0.0,1.25,False,45–59,0 — Sem falha,VIP,False,False
WCID5694,Tammy Hernandez,29,2,0,397.96,198.98,2,2023-01-18,2023-03-22,0.0,1.0,False,18–29,0 — Sem falha,Baixo Valor,False,False
WCID5695,Jessica Rodgers,28,3,0,505.45,168.4833,2,2023-06-13,2023-09-09,0.0,1.5,False,18–29,0 — Sem falha,Baixo Valor,False,False
WCID5696,Jordan Farmer,40,6,1,1635.51,272.585,6,2023-01-12,2023-11-14,0.1667,1.0,True,30–44,1 — Uma falha,Médio Valor,False,True
WCID5697,Linda Perry,90,12,2,4128.37,344.0308,8,2023-02-13,2023-12-17,0.1667,1.5,True,60+,2 — Duas falhas,VIP,False,True
WCID5698,Crystal Smith,44,4,3,777.93,194.4825,4,2023-04-10,2023-10-12,0.75,1.0,True,30–44,3+ — Múltiplas falhas,Baixo Valor,False,True
WCID5699,Taylor Barnett,63,3,0,922.42,307.4733,3,2023-03-26,2023-10-31,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5700,Jenny Martin,18,7,2,1693.87,241.9814,5,2023-01-04,2023-10-12,0.2857,1.4,True,,2 — Duas falhas,Médio Valor,False,True
WCID5701,Stephanie Stewart,54,5,1,1172.21,234.442,5,2023-06-28,2023-12-19,0.2,1.0,True,45–59,1 — Uma falha,Baixo Valor,False,True
WCID5702,Kristina Valdez,88,12,0,3516.7,293.0583,9,2023-01-08,2023-12-23,0.0,1.3333,False,60+,0 — Sem falha,VIP,False,False
WCID5703,Yvonne Harmon,26,14,3,4520.35,322.8821,8,2023-01-26,2023-12-28,0.2143,1.75,True,18–29,3+ — Múltiplas falhas,VIP,False,True
WCID5704,Alicia Charles,84,9,0,3219.72,357.7467,7,2023-02-13,2023-11-11,0.0,1.2857,False,60+,0 — Sem falha,VIP,False,False
WCID5705,Dennis Summers,70,12,3,2471.87,205.9892,5,2023-03-20,2023-10-15,0.25,2.4,True,60+,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5706,Stephanie Walker,75,7,1,1088.44,155.4914,6,2023-03-17,2023-12-13,0.1429,1.1667,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID5707,Alicia Williams,69,9,2,2318.67,257.63,6,2023-01-20,2023-12-31,0.2222,1.5,True,60+,2 — Duas falhas,Alto Valor,False,True
WCID5708,Claudia Moore,52,6,0,1431.12,238.52,6,2023-01-20,2023-12-09,0.0,1.0,False,45–59,0 — Sem falha,Baixo Valor,False,False
WCID5709,Regina Becker,70,10,1,4048.34,404.834,6,2023-01-29,2023-11-24,0.1,1.6667,True,60+,1 — Uma falha,VIP,False,False
WCID5710,Janet Smith,66,4,1,1485.81,371.4525,4,2023-02-25,2023-10-21,0.25,1.0,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID5711,Matthew Barker,46,3,2,970.23,323.41,3,2023-03-12,2023-12-19,0.6667,1.0,True,45–59,2 — Duas falhas,Baixo Valor,False,True
WCID5712,Gerald Norton,57,3,1,1088.19,362.73,3,2023-01-11,2023-11-11,0.3333,1.0,True,45–59,1 — Uma falha,Baixo Valor,False,True
WCID5713,Heather Eaton,23,4,1,948.7,237.175,4,2023-05-19,2023-11-13,0.25,1.0,True,18–29,1 — Uma falha,Baixo Valor,False,True
WCID5714,Frances Wilson,76,8,1,1883.7,235.4625,7,2023-01-27,2023-12-10,0.125,1.1429,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5715,Kathleen Powell,49,5,3,2242.99,448.598,4,2023-05-09,2023-12-16,0.6,1.25,True,45–59,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5716,Julie Murray,23,12,1,2406.76,200.5633,8,2023-03-30,2023-11-15,0.0833,1.5,True,18–29,1 — Uma falha,Alto Valor,False,True
WCID5717,James Boyle,22,8,3,2599.63,324.9538,7,2023-01-26,2023-11-11,0.375,1.1429,True,18–29,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5718,Nicole Cannon,24,9,0,2782.71,309.19,6,2023-01-05,2023-12-28,0.0,1.5,False,18–29,0 — Sem falha,Alto Valor,False,False
WCID5719,Regina Hess,24,4,0,943.52,235.88,3,2023-03-20,2023-11-09,0.0,1.3333,False,18–29,0 — Sem falha,Baixo Valor,False,False
WCID5720,Lindsay Estrada,36,7,1,1679.71,239.9586,5,2023-01-04,2023-12-30,0.1429,1.4,True,30–44,1 — Uma falha,Médio Valor,False,True
WCID5721,Andrea Castro,37,7,1,2709.58,387.0829,4,2023-06-16,2023-11-30,0.1429,1.75,True,30–44,1 — Uma falha,Alto Valor,False,True
WCID5722,Alan Oliver,64,8,1,1252.64,156.58,4,2023-01-03,2023-04-16,0.125,2.0,True,60+,1 — Uma falha,Baixo Valor,True,False
WCID5723,Michael Smith,26,8,2,2331.99,291.4987,6,2023-03-19,2023-09-26,0.25,1.3333,True,18–29,2 — Duas falhas,Alto Valor,True,True
WCID5724,Donald Bush,21,10,2,1982.75,198.275,7,2023-01-14,2023-11-08,0.2,1.4286,True,18–29,2 — Duas falhas,Médio Valor,False,True
WCID5725,Jeremy Robinson,19,8,2,2825.54,353.1925,6,2023-01-22,2023-11-20,0.25,1.3333,True,18–29,2 — Duas falhas,Alto Valor,False,True
WCID5726,Darrell Bennett,64,10,2,2370.66,237.066,6,2023-02-01,2023-12-03,0.2,1.6667,True,60+,2 — Duas falhas,Alto Valor,False,True
WCID5727,John Gutierrez,71,6,1,1371.18,228.53,4,2023-05-16,2023-10-18,0.1667,1.5,True,60+,1 — Uma falha,Baixo Valor,False,False
WCID5728,Donald Boyd,35,3,0,1169.08,389.6933,3,2023-01-28,2023-10-02,0.0,1.0,False,30–44,0 — Sem falha,Baixo Valor,False,False
WCID5729,Sharon Allen,45,8,3,2304.46,288.0575,6,2023-01-11,2023-12-16,0.375,1.3333,True,30–44,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5730,John Ward,83,12,1,4448.5,370.7083,9,2023-01-22,2023-12-02,0.0833,1.3333,True,60+,1 — Uma falha,VIP,False,True
WCID5731,Kristine Green,51,4,0,1056.52,264.13,4,2023-04-20,2023-12-15,0.0,1.0,False,45–59,0 — Sem falha,Baixo Valor,False,False
WCID5732,Jordan Hawkins,67,7,2,2123.21,303.3157,4,2023-04-22,2023-12-24,0.2857,1.75,True,60+,2 — Duas falhas,Médio Valor,False,True
WCID5733,Joseph Perry,61,8,3,2620.04,327.505,5,2023-01-05,2023-11-22,0.375,1.6,True,60+,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5734,Denise Ellis,56,8,0,2362.04,295.255,7,2023-02-21,2023-11-04,0.0,1.1429,False,45–59,0 — Sem falha,Alto Valor,False,False
WCID5735,Michael Hicks,49,7,2,2026.26,289.4657,6,2023-04-20,2023-10-16,0.2857,1.1667,True,45–59,2 — Duas falhas,Médio Valor,False,True
WCID5736,Candice Robinson,89,9,1,1515.33,168.37,6,2023-01-25,2023-10-12,0.1111,1.5,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID5737,Jonathan Munoz,66,9,0,2129.04,236.56,6,2023-01-18,2023-10-21,0.0,1.5,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5738,Raymond Gallagher,70,5,0,1051.75,210.35,5,2023-01-28,2023-09-08,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5739,Rebecca Hayes,50,6,1,1674.01,279.0017,6,2023-02-06,2023-12-03,0.1667,1.0,True,45–59,1 — Uma falha,Médio Valor,False,True
WCID5740,Timothy Nguyen,59,7,1,1625.49,232.2129,5,2023-01-05,2023-12-15,0.1429,1.4,True,45–59,1 — Uma falha,Médio Valor,False,True
WCID5741,Billy Johnson,62,8,2,2137.28,267.16,6,2023-02-28,2023-12-22,0.25,1.3333,True,60+,2 — Duas falhas,Médio Valor,False,True
WCID5742,Jason Glenn,84,9,2,2258.55,250.95,5,2023-03-21,2023-12-27,0.2222,1.8,True,60+,2 — Duas falhas,Alto Valor,False,True
WCID5743,Justin Williams,78,4,2,917.03,229.2575,4,2023-01-29,2023-10-18,0.5,1.0,True,60+,2 — Duas falhas,Baixo Valor,False,True
WCID5744,Alan Gonzales,20,12,0,4173.35,347.7792,8,2023-01-31,2023-11-17,0.0,1.5,False,18–29,0 — Sem falha,VIP,False,False
WCID5745,Andrew Curtis,33,4,1,1226.91,306.7275,4,2023-05-10,2023-11-16,0.25,1.0,True,30–44,1 — Uma falha,Baixo Valor,False,True
WCID5746,Victor Berry,18,10,0,2195.07,219.507,6,2023-02-03,2023-12-30,0.0,1.6667,False,,0 — Sem falha,Alto Valor,False,False
WCID5747,Robin Harper,90,5,1,1189.08,237.816,4,2023-04-19,2023-12-14,0.2,1.25,True,60+,1 — Uma falha,Baixo Valor,False,False
WCID5748,Ralph Bradford,58,4,1,1178.02,294.505,4,2023-01-21,2023-09-25,0.25,1.0,True,45–59,1 — Uma falha,Baixo Valor,False,True
WCID5749,Christine Garcia,66,7,0,1719.51,245.6443,5,2023-04-28,2023-11-12,0.0,1.4,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5750,Heather Smith,80,7,0,1130.83,161.5471,5,2023-02-02,2023-12-09,0.0,1.4,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5751,Patrick Sanchez,40,7,0,1786.4,255.2,6,2023-02-20,2023-09-01,0.0,1.1667,False,30–44,0 — Sem falha,Médio Valor,False,False
WCID5752,Colleen Lopez,46,8,1,2848.83,356.1038,5,2023-01-01,2023-12-01,0.125,1.6,True,45–59,1 — Uma falha,Alto Valor,False,True
WCID5753,Chad Hudson,31,8,1,1957.55,244.6938,7,2023-01-09,2023-12-23,0.125,1.1429,True,30–44,1 — Uma falha,Médio Valor,False,True
WCID5754,Katie Taylor,74,6,0,1840.75,306.7917,5,2023-03-03,2023-12-22,0.0,1.2,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5755,Melissa Gutierrez,43,11,1,3561.33,323.7573,7,2023-01-26,2023-12-03,0.0909,1.5714,True,30–44,1 — Uma falha,VIP,False,True
WCID5756,Jordan Harmon,27,6,1,1469.18,244.8633,4,2023-02-14,2023-07-19,0.1667,1.5,True,18–29,1 — Uma falha,Baixo Valor,False,True
WCID5757,Danny Grant,25,5,1,1421.38,284.276,4,2023-01-23,2023-10-22,0.2,1.25,True,18–29,1 — Uma falha,Baixo Valor,False,True
WCID5758,Natasha Simon,32,10,1,2399.2,239.92,9,2023-01-14,2023-12-09,0.1,1.1111,True,30–44,1 — Uma falha,Alto Valor,False,True
WCID5759,Justin Barker,75,9,1,2144.81,238.3122,7,2023-03-05,2023-12-11,0.1111,1.2857,True,60+,1 — Uma falha,Médio Valor,False,False
WCID5760,Paula Carney,84,5,0,1332.2,266.44,3,2023-01-04,2023-06-02,0.0,1.6667,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5761,Richard Shah,77,4,0,1266.55,316.6375,4,2023-01-06,2023-06-05,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5762,Matthew Osborne,74,7,3,2384.49,340.6414,5,2023-02-08,2023-12-10,0.4286,1.4,True,60+,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5763,Meredith White,43,6,2,1613.47,268.9117,4,2023-01-04,2023-11-28,0.3333,1.5,True,30–44,2 — Duas falhas,Médio Valor,False,True
WCID5764,Seth Shea,88,10,1,2764.31,276.431,5,2023-03-20,2023-12-10,0.1,2.0,True,60+,1 — Uma falha,Alto Valor,False,True
WCID5765,Michael York,43,9,1,3075.96,341.7733,7,2023-03-29,2023-12-17,0.1111,1.2857,True,30–44,1 — Uma falha,VIP,False,True
WCID5766,Vanessa Johnston,60,9,4,3359.32,373.2578,5,2023-02-17,2023-11-05,0.4444,1.8,True,45–59,3+ — Múltiplas falhas,VIP,False,True
WCID5767,Michelle Montgomery,26,7,3,1708.96,244.1371,5,2023-05-11,2023-12-24,0.4286,1.4,True,18–29,3+ — Múltiplas falhas,Médio Valor,False,True
WCID5768,Connie Higgins,38,6,1,2271.25,378.5417,4,2023-03-14,2023-07-18,0.1667,1.5,True,30–44,1 — Uma falha,Alto Valor,False,True
WCID5769,Stephanie Thomas,35,5,1,1359.01,271.802,4,2023-01-17,2023-11-12,0.2,1.25,True,30–44,1 — Uma falha,Baixo Valor,False,True
WCID5770,David Warner,23,10,3,2814.11,281.411,8,2023-01-13,2023-12-03,0.3,1.25,True,18–29,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5771,Kristen Burton,69,8,0,2277.99,284.7487,6,2023-01-04,2023-09-21,0.0,1.3333,False,60+,0 — Sem falha,Alto Valor,False,False
WCID5772,Michael Barton,18,9,2,2968.53,329.8367,6,2023-01-02,2023-09-28,0.2222,1.5,True,,2 — Duas falhas,VIP,True,True
WCID5773,Tamara Gregory,72,9,2,2113.51,234.8344,5,2023-05-25,2023-12-13,0.2222,1.8,True,60+,2 — Duas falhas,Médio Valor,False,True
WCID5774,Kristen Kennedy,77,5,0,1609.64,321.928,4,2023-01-21,2023-12-18,0.0,1.25,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5775,Amy Russell,49,7,1,2002.28,286.04,6,2023-01-02,2023-11-24,0.1429,1.1667,True,45–59,1 — Uma falha,Médio Valor,False,True
WCID5776,Scott Cummings,89,12,3,3133.03,261.0858,8,2023-01-05,2023-12-30,0.25,1.5,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID5777,Lisa Adams,39,11,0,2821.85,256.5318,6,2023-02-09,2023-11-22,0.0,1.8333,False,30–44,0 — Sem falha,Alto Valor,False,False
WCID5778,Joshua Brown,90,9,2,3068.9,340.9889,7,2023-01-17,2023-12-22,0.2222,1.2857,True,60+,2 — Duas falhas,VIP,False,True
WCID5779,Michael Stewart,90,13,2,3023.01,232.5392,8,2023-01-05,2023-12-09,0.1538,1.625,True,60+,2 — Duas falhas,VIP,False,True
WCID5780,Angel Scott,37,6,1,1619.86,269.9767,5,2023-01-17,2023-08-12,0.1667,1.2,True,30–44,1 — Uma falha,Médio Valor,False,True
WCID5781,Megan Rhodes,86,14,3,2328.12,166.2943,10,2023-01-02,2023-12-25,0.2143,1.4,True,60+,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5782,Jon Murphy,82,10,0,1888.66,188.866,8,2023-01-18,2023-12-10,0.0,1.25,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5783,Abigail Hawkins,56,12,1,2844.61,237.0508,9,2023-02-11,2023-12-27,0.0833,1.3333,True,45–59,1 — Uma falha,Alto Valor,False,True
WCID5784,Elizabeth Landry,67,10,2,4236.13,423.613,7,2023-04-13,2023-12-11,0.2,1.4286,True,60+,2 — Duas falhas,VIP,False,True
WCID5785,Rachel Stone,22,9,0,1878.9,208.7667,7,2023-03-08,2023-12-10,0.0,1.2857,False,18–29,0 — Sem falha,Médio Valor,False,False
WCID5786,Kimberly Gonzalez,32,7,2,3143.24,449.0343,6,2023-03-07,2023-12-24,0.2857,1.1667,True,30–44,2 — Duas falhas,VIP,False,True
WCID5787,Gregory Foley,32,12,1,3600.52,300.0433,8,2023-01-15,2023-12-29,0.0833,1.5,True,30–44,1 — Uma falha,VIP,False,True
WCID5788,Timothy Rodriguez,25,9,1,2304.76,256.0844,5,2023-05-10,2023-11-16,0.1111,1.8,True,18–29,1 — Uma falha,Alto Valor,False,True
WCID5789,Lisa Freeman,38,10,2,3381.7,338.17,6,2023-03-18,2023-10-16,0.2,1.6667,True,30–44,2 — Duas falhas,VIP,False,True
WCID5790,Jessica Robbins,86,7,3,2144.15,306.3071,6,2023-01-19,2023-12-24,0.4286,1.1667,True,60+,3+ — Múltiplas falhas,Médio Valor,False,True
WCID5791,James Johnson,51,4,1,1061.36,265.34,4,2023-04-10,2023-12-25,0.25,1.0,True,45–59,1 — Uma falha,Baixo Valor,False,True
WCID5792,Maria Combs,28,9,0,2103.68,233.7422,7,2023-02-02,2023-12-15,0.0,1.2857,False,18–29,0 — Sem falha,Médio Valor,False,False
WCID5793,John Leonard,29,6,1,1450.41,241.735,5,2023-03-22,2023-12-03,0.1667,1.2,True,18–29,1 — Uma falha,Baixo Valor,False,True
WCID5794,Christina Watts,30,7,1,2686.55,383.7929,5,2023-01-01,2023-10-14,0.1429,1.4,True,18–29,1 — Uma falha,Alto Valor,False,True
WCID5795,Richard Bryant,56,9,1,1920.96,213.44,5,2023-01-03,2023-10-11,0.1111,1.8,True,45–59,1 — Uma falha,Médio Valor,False,False
WCID5796,Rebecca Valenzuela,54,6,2,1815.59,302.5983,5,2023-06-18,2023-10-11,0.3333,1.2,True,45–59,2 — Duas falhas,Médio Valor,False,True
WCID5797,Julie Anderson,85,8,1,1495.13,186.8912,6,2023-02-03,2023-12-26,0.125,1.3333,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID5798,Robert Humphrey,62,6,0,983.99,163.9983,6,2023-03-28,2023-12-16,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5799,Eileen Daniel,73,8,1,4002.29,500.2862,6,2023-01-22,2023-10-19,0.125,1.3333,True,60+,1 — Uma falha,VIP,False,True
WCID5800,Amanda Brown,30,6,2,2968.81,494.8017,4,2023-02-05,2023-10-02,0.3333,1.5,True,18–29,2 — Duas falhas,VIP,False,True
WCID5801,Jeremiah Martinez,33,8,0,2096.78,262.0975,7,2023-02-19,2023-12-11,0.0,1.1429,False,30–44,0 — Sem falha,Médio Valor,False,False
WCID5802,Linda Young,77,6,0,1674.43,279.0717,6,2023-01-28,2023-10-19,0.0,1.0,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5803,Sydney Hooper,57,8,1,1871.3,233.9125,8,2023-01-06,2023-12-20,0.125,1.0,True,45–59,1 — Uma falha,Médio Valor,False,True
WCID5804,Kathryn Henderson,54,9,1,2614.58,290.5089,8,2023-01-24,2023-12-24,0.1111,1.125,True,45–59,1 — Uma falha,Alto Valor,False,True
WCID5805,April Santana,74,7,0,1911.0,273.0,6,2023-05-11,2023-12-31,0.0,1.1667,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5806,Jessica Wilson,76,9,1,1525.93,169.5478,8,2023-02-14,2023-12-10,0.1111,1.125,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID5807,William Leach,54,6,0,1461.18,243.53,5,2023-01-10,2023-11-28,0.0,1.2,False,45–59,0 — Sem falha,Baixo Valor,False,False
WCID5808,Patrick Spears,80,10,3,2334.52,233.452,6,2023-01-18,2023-08-15,0.3,1.6667,True,60+,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5809,Joyce Ewing,85,8,1,1896.39,237.0488,5,2023-01-03,2023-09-20,0.125,1.6,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5810,Thomas Wallace,65,12,3,3576.72,298.06,8,2023-02-17,2023-12-10,0.25,1.5,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID5811,Jordan Rowe,69,11,1,3069.64,279.0582,8,2023-02-07,2023-12-15,0.0909,1.375,True,60+,1 — Uma falha,VIP,False,False
WCID5812,Michael Lowe,30,5,1,1164.07,232.814,4,2023-02-21,2023-11-01,0.2,1.25,True,18–29,1 — Uma falha,Baixo Valor,False,False
WCID5813,Jessica Donovan,50,8,1,1778.51,222.3138,6,2023-01-10,2023-12-14,0.125,1.3333,True,45–59,1 — Uma falha,Médio Valor,False,True
WCID5814,Ryan Nguyen,63,7,0,1608.27,229.7529,6,2023-04-02,2023-11-04,0.0,1.1667,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5815,Richard Lee,49,4,0,928.87,232.2175,4,2023-01-17,2023-11-15,0.0,1.0,False,45–59,0 — Sem falha,Baixo Valor,False,False
WCID5816,David Chan,22,9,0,1872.31,208.0344,6,2023-03-21,2023-12-03,0.0,1.5,False,18–29,0 — Sem falha,Médio Valor,False,False
WCID5817,Angela Bradley,67,10,4,3522.69,352.269,6,2023-01-01,2023-12-09,0.4,1.6667,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID5818,Ashley Ball DVM,81,5,2,1484.4,296.88,3,2023-02-02,2023-05-18,0.4,1.6667,True,60+,2 — Duas falhas,Baixo Valor,True,True
WCID5819,Cheryl Woodard,28,8,1,2239.15,279.8938,7,2023-01-12,2023-12-11,0.125,1.1429,True,18–29,1 — Uma falha,Alto Valor,False,True
WCID5820,Edward Henry,73,15,7,5071.83,338.122,9,2023-01-29,2023-12-06,0.4667,1.6667,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID5821,Dylan Chen,87,7,2,2145.96,306.5657,7,2023-01-01,2023-12-13,0.2857,1.0,True,60+,2 — Duas falhas,Médio Valor,False,True
WCID5822,Justin Hill,23,5,0,995.26,199.052,4,2023-02-03,2023-11-20,0.0,1.25,False,18–29,0 — Sem falha,Baixo Valor,False,False
WCID5823,Gary Guerrero,39,18,3,7446.34,413.6856,9,2023-02-08,2023-12-03,0.1667,2.0,True,30–44,3+ — Múltiplas falhas,VIP,False,True
WCID5824,Adam Rice,27,7,1,1201.53,171.6471,6,2023-01-20,2023-11-27,0.1429,1.1667,True,18–29,1 — Uma falha,Baixo Valor,False,True
WCID5825,James Mann,64,12,1,2943.63,245.3025,8,2023-02-02,2023-12-08,0.0833,1.5,True,60+,1 — Uma falha,VIP,False,True
WCID5826,Jacqueline Hughes,68,12,2,4076.67,339.7225,6,2023-01-10,2023-10-21,0.1667,2.0,True,60+,2 — Duas falhas,VIP,False,True
WCID5827,Lindsey Jones,57,10,0,2391.91,239.191,7,2023-01-03,2023-12-10,0.0,1.4286,False,45–59,0 — Sem falha,Alto Valor,False,False
WCID5828,Zachary Conrad,88,3,0,657.49,219.1633,3,2023-04-02,2023-09-04,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5829,Bryan Rios,69,9,1,2769.78,307.7533,7,2023-01-01,2023-12-25,0.1111,1.2857,True,60+,1 — Uma falha,Alto Valor,False,True
WCID5830,Mark Delgado,46,8,2,1279.34,159.9175,6,2023-01-27,2023-12-30,0.25,1.3333,True,45–59,2 — Duas falhas,Baixo Valor,False,True
WCID5831,Joanna French,60,8,0,2334.76,291.845,6,2023-02-03,2023-12-26,0.0,1.3333,False,45–59,0 — Sem falha,Alto Valor,False,False
WCID5832,Laura Mitchell,90,6,2,1147.37,191.2283,2,2023-07-06,2023-08-23,0.3333,3.0,True,60+,2 — Duas falhas,Baixo Valor,True,True
WCID5833,Eric Velez,67,8,1,2048.76,256.095,6,2023-02-19,2023-11-21,0.125,1.3333,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5834,David Harris,79,7,2,1254.84,179.2629,6,2023-03-25,2023-11-14,0.2857,1.1667,True,60+,2 — Duas falhas,Baixo Valor,False,True
WCID5835,Johnny Taylor,51,6,2,1657.99,276.3317,5,2023-03-05,2023-09-12,0.3333,1.2,True,45–59,2 — Duas falhas,Médio Valor,True,True
WCID5836,Angela Smith,24,7,1,1486.84,212.4057,5,2023-01-11,2023-12-21,0.1429,1.4,True,18–29,1 — Uma falha,Baixo Valor,False,True
WCID5837,Samantha Smith,23,13,1,3735.17,287.3208,7,2023-01-13,2023-11-07,0.0769,1.8571,True,18–29,1 — Uma falha,VIP,False,True
WCID5838,Krista Cohen,41,8,2,3102.76,387.845,6,2023-01-05,2023-12-13,0.25,1.3333,True,30–44,2 — Duas falhas,VIP,False,True
WCID5839,Deborah Sullivan,43,7,3,2504.63,357.8043,4,2023-03-13,2023-12-03,0.4286,1.75,True,30–44,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5840,Lori Bowman,21,8,0,2491.38,311.4225,6,2023-02-10,2023-10-07,0.0,1.3333,False,18–29,0 — Sem falha,Alto Valor,False,False
WCID5841,Eric Stewart,66,9,1,3252.34,361.3711,7,2023-02-02,2023-12-10,0.1111,1.2857,True,60+,1 — Uma falha,VIP,False,True
WCID5842,Joseph Dawson,83,3,0,1223.47,407.8233,3,2023-01-22,2023-07-28,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5843,Jerry Adams,43,8,1,2490.06,311.2575,4,2023-03-13,2023-11-12,0.125,2.0,True,30–44,1 — Uma falha,Alto Valor,False,True
WCID5844,Derrick Thompson,76,4,0,1076.4,269.1,4,2023-05-16,2023-11-15,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5845,Deanna Walters,70,15,1,3688.93,245.9287,10,2023-01-30,2023-12-19,0.0667,1.5,True,60+,1 — Uma falha,VIP,False,True
WCID5846,Heather Perry,79,6,2,1596.43,266.0717,5,2023-02-09,2023-08-25,0.3333,1.2,True,60+,2 — Duas falhas,Baixo Valor,False,True
WCID5847,Stephanie Davis,23,6,0,2422.58,403.7633,6,2023-03-22,2023-11-03,0.0,1.0,False,18–29,0 — Sem falha,Alto Valor,False,False
WCID5848,Jill Barrett,66,7,0,1660.66,237.2371,5,2023-03-04,2023-12-17,0.0,1.4,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5849,Mary Griffith,22,10,0,3759.51,375.951,6,2023-01-04,2023-12-07,0.0,1.6667,False,18–29,0 — Sem falha,VIP,False,False
WCID5850,Victoria Frank,22,7,2,1609.91,229.9871,7,2023-01-15,2023-12-28,0.2857,1.0,True,18–29,2 — Duas falhas,Baixo Valor,False,True
WCID5851,Vicki Thomas,41,8,3,1846.32,230.79,7,2023-01-23,2023-09-29,0.375,1.1429,True,30–44,3+ — Múltiplas falhas,Médio Valor,True,True
WCID5852,Jacqueline Maldonado,67,10,2,2645.56,264.556,9,2023-02-25,2023-12-23,0.2,1.1111,True,60+,2 — Duas falhas,Alto Valor,False,True
WCID5853,Allison Logan,54,8,1,2315.11,289.3888,7,2023-01-20,2023-12-09,0.125,1.1429,True,45–59,1 — Uma falha,Alto Valor,False,False
WCID5854,Mary Mccarty,30,8,0,3180.43,397.5538,5,2023-04-17,2023-12-24,0.0,1.6,False,18–29,0 — Sem falha,VIP,False,False
WCID5855,Dawn Webster,20,4,0,841.15,210.2875,4,2023-05-04,2023-10-26,0.0,1.0,False,18–29,0 — Sem falha,Baixo Valor,False,False
WCID5856,Karen Smith,61,11,1,3613.59,328.5082,6,2023-03-23,2023-11-29,0.0909,1.8333,True,60+,1 — Uma falha,VIP,False,True
WCID5857,Douglas Roth,81,13,5,3951.35,303.95,7,2023-01-01,2023-10-16,0.3846,1.8571,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID5858,Vanessa Payne,58,6,2,1226.79,204.465,4,2023-01-03,2023-08-07,0.3333,1.5,True,45–59,2 — Duas falhas,Baixo Valor,False,True
WCID5859,Carlos Jones,86,8,1,2007.91,250.9888,7,2023-01-23,2023-10-03,0.125,1.1429,True,60+,1 — Uma falha,Médio Valor,False,False
