driver_id,driver_name,total_deliveries,total_failures,hist_failure_rate,total_revenue,avg_ticket,trips,driver_age,exp_tier,rate_h1,rate_h2,delta_h1_h2,improved_h1_h2,consistency_cv,months_active,intervention_quadrant,estimated_failure_cost,risk_flag
WDID10582,Kim Cross,11,3,0.2727,3743.53,340.3209,36,36,Intermediário (26–50 trips),,,,,1.247,7,Instável — Coaching,212.4767,True
WDID10583,Heather Preston MD,11,3,0.2727,4632.48,421.1345,20,36,Novato (≤25 trips),0.2,0.3333,0.1333,False,1.466,8,Instável — Coaching,212.4767,True
WDID10584,Joshua Sanchez,11,3,0.2727,4281.44,389.2218,40,38,Intermediário (26–50 trips),0.3333,0.2,-0.1333,True,1.247,7,Instável — Coaching,212.4767,True
WDID10585,Stephanie Gutierrez,11,3,0.2727,3289.09,299.0082,22,29,Novato (≤25 trips),0.1667,0.4,0.2333,False,1.377,7,Instável — Coaching,212.4767,True
WDID10586,Jeanette Lewis,11,3,0.2727,4546.01,413.2736,43,51,Intermediário (26–50 trips),,,,,1.466,8,Instável — Coaching,212.4767,True
WDID10587,Nicole Sullivan,11,3,0.2727,2228.22,202.5655,42,41,Intermediário (26–50 trips),0.3333,0.2,-0.1333,True,1.046,5,Instável — Coaching,212.4767,True
WDID10588,Angela Hicks,11,3,0.2727,2624.0,238.5455,74,53,Experiente (51+ trips),0.2,0.3333,0.1333,False,1.31,6,Instável — Coaching,212.4767,True
WDID10589,Kimberly Munoz,11,3,0.2727,2646.79,240.6173,71,49,Experiente (51+ trips),,,,,1.852,8,Instável — Coaching,212.4767,True
WDID10590,Eric Martin,11,3,0.2727,3072.04,279.2764,41,39,Intermediário (26–50 trips),0.6,0.0,-0.6,True,1.466,8,Instável — Coaching,212.4767,True
WDID10591,Jeffrey Hunter,11,3,0.2727,2313.58,210.3255,57,52,Experiente (51+ trips),,,,,1.635,9,Instável — Coaching,212.4767,True
WDID10592,Michael Andrade,11,3,0.2727,2615.06,237.7327,41,59,Intermediário (26–50 trips),,,,,1.915,7,Instável — Coaching,212.4767,True
WDID10593,Christina Hart,11,3,0.2727,1897.8,172.5273,61,40,Experiente (51+ trips),,,,,1.38,8,Instável — Coaching,212.4767,True
WDID10594,Steven Carson,11,3,0.2727,2849.14,259.0127,67,55,Experiente (51+ trips),0.1667,0.4,0.2333,False,1.512,8,Instável — Coaching,212.4767,True
WDID10595,Shane Dalton,11,3,0.2727,3181.73,289.2482,23,35,Novato (≤25 trips),0.2,0.3333,0.1333,False,1.6,8,Instável — Coaching,212.4767,True
WDID10596,Victoria Hawkins,11,3,0.2727,3123.69,283.9718,67,52,Experiente (51+ trips),,,,,1.247,7,Instável — Coaching,212.4767,True
WDID10597,Stephen Krueger,11,3,0.2727,3799.39,345.3991,62,33,Experiente (51+ trips),,,,,1.635,9,Instável — Coaching,212.4767,True
WDID10598,Christina Cruz,11,3,0.2727,3416.12,310.5564,54,49,Experiente (51+ trips),,,,,1.317,6,Instável — Coaching,212.4767,True
WDID10599,Seth Molina,11,3,0.2727,3015.93,274.1755,32,47,Intermediário (26–50 trips),,,,,1.332,7,Instável — Coaching,212.4767,True
WDID10600,Sheri Hamilton,11,3,0.2727,3226.53,293.3209,38,38,Intermediário (26–50 trips),,,,,1.512,8,Instável — Coaching,212.4767,True
WDID10601,John Miller,11,3,0.2727,3486.17,316.9245,63,65,Experiente (51+ trips),,,,,1.463,7,Instável — Coaching,212.4767,True
WDID10602,Michael Campbell,11,3,0.2727,2758.28,250.7527,31,42,Intermediário (26–50 trips),0.4,0.1667,-0.2333,True,1.332,7,Instável — Coaching,212.4767,True
WDID10603,Amanda Coleman,11,3,0.2727,2533.35,230.3045,69,65,Experiente (51+ trips),0.3333,0.2,-0.1333,True,1.63,5,Instável — Coaching,212.4767,True
WDID10604,Keith Mayer,11,3,0.2727,2526.22,229.6564,50,35,Intermediário (26–50 trips),,,,,1.755,7,Instável — Coaching,212.4767,True
WDID10605,Eileen Williams,11,3,0.2727,3102.21,282.0191,39,45,Intermediário (26–50 trips),0.2,0.3333,0.1333,False,1.281,7,Instável — Coaching,212.4767,True
WDID10606,Miguel Mathews,11,3,0.2727,3077.64,279.7855,25,35,Novato (≤25 trips),,,,,1.38,8,Instável — Coaching,212.4767,True
WDID10607,Dana Henderson,11,3,0.2727,2595.67,235.97,63,56,Experiente (51+ trips),,,,,1.984,8,Instável — Coaching,212.4767,True
WDID10608,Mrs. Kelsey Young MD,11,3,0.2727,3054.71,277.7009,46,39,Intermediário (26–50 trips),,,,,1.414,7,Instável — Coaching,212.4767,True
WDID10609,Lisa Garcia,11,3,0.2727,3918.88,356.2618,72,63,Experiente (51+ trips),,,,,1.6,8,Instável — Coaching,212.4767,True
WDID10610,Katie Rivera,11,3,0.2727,2779.18,252.6527,77,52,Experiente (51+ trips),,,,,1.5,9,Instável — Coaching,212.4767,True
WDID10611,Christopher Garcia,11,3,0.2727,2883.53,262.1391,32,51,Intermediário (26–50 trips),0.1667,0.4,0.2333,False,1.095,6,Instável — Coaching,212.4767,True
WDID10612,Teresa Hernandez,11,3,0.2727,2970.35,270.0318,58,48,Experiente (51+ trips),,,,,1.55,8,Instável — Coaching,212.4767,True
WDID10613,Jennifer Miller,11,3,0.2727,2954.64,268.6036,72,29,Experiente (51+ trips),0.3333,0.2,-0.1333,True,1.61,10,Instável — Coaching,212.4767,True
WDID10614,Vanessa Burke,11,3,0.2727,3355.89,305.0809,47,40,Intermediário (26–50 trips),0.3333,0.2,-0.1333,True,1.635,9,Instável — Coaching,212.4767,True
WDID10615,Lawrence Davis,11,3,0.2727,3541.71,321.9736,25,50,Novato (≤25 trips),0.0,0.5,0.5,False,1.512,8,Instável — Coaching,212.4767,True
WDID10616,Matthew Ross,11,3,0.2727,4021.08,365.5527,69,37,Experiente (51+ trips),,,,,1.573,6,Instável — Coaching,212.4767,True
WDID10617,Jennifer Rodriguez,11,3,0.2727,4328.97,393.5427,39,57,Intermediário (26–50 trips),0.5,0.0,-0.5,True,1.852,8,Instável — Coaching,212.4767,True
WDID10618,Amanda Lopez,11,3,0.2727,3100.78,281.8891,64,64,Experiente (51+ trips),0.2,0.3333,0.1333,False,1.6,8,Instável — Coaching,212.4767,True
WDID10619,Nina Lowe,11,3,0.2727,2952.14,268.3764,48,47,Intermediário (26–50 trips),0.5,0.0,-0.5,True,1.673,6,Instável — Coaching,212.4767,True
WDID10620,Samantha Graham,11,3,0.2727,2836.51,257.8645,51,43,Experiente (51+ trips),0.2,0.3333,0.1333,False,1.225,5,Instável — Coaching,212.4767,True
WDID10621,Jose Garcia,11,3,0.2727,2032.94,184.8127,19,48,Novato (≤25 trips),,,,,1.332,7,Instável — Coaching,212.4767,True
WDID10622,Daniel Newman,11,3,0.2727,3285.47,298.6791,34,61,Intermediário (26–50 trips),,,,,1.558,7,Instável — Coaching,212.4767,True
WDID10623,Jeremy Allen,11,3,0.2727,4849.98,440.9073,28,44,Intermediário (26–50 trips),0.1667,0.4,0.2333,False,1.377,7,Instável — Coaching,212.4767,True
WDID10624,Carrie Savage,11,3,0.2727,4295.62,390.5109,72,49,Experiente (51+ trips),0.4,0.1667,-0.2333,True,1.512,8,Instável — Coaching,212.4767,True
WDID10625,Oscar Edwards,11,3,0.2727,4335.28,394.1164,14,30,Novato (≤25 trips),0.4,0.1667,-0.2333,True,1.466,8,Instável — Coaching,212.4767,True
WDID10626,Michael Wise,11,3,0.2727,3766.57,342.4155,56,47,Experiente (51+ trips),0.1667,0.4,0.2333,False,1.55,8,Instável — Coaching,212.4767,True
WDID10627,Jeremy Ramos,11,3,0.2727,4010.84,364.6218,44,64,Intermediário (26–50 trips),,,,,1.466,8,Instável — Coaching,212.4767,True
WDID10628,Barry Rodriguez,11,3,0.2727,2728.65,248.0591,19,62,Novato (≤25 trips),0.2,0.3333,0.1333,False,1.755,7,Instável — Coaching,212.4767,True
WDID10629,Morgan Preston,11,3,0.2727,2425.26,220.4782,65,58,Experiente (51+ trips),0.3333,0.2,-0.1333,True,1.281,7,Instável — Coaching,212.4767,True
WDID10630,Jennifer Collins,11,3,0.2727,2986.93,271.5391,64,55,Experiente (51+ trips),0.4,0.1667,-0.2333,True,1.31,6,Instável — Coaching,212.4767,True
WDID10631,Lori Thomas,11,3,0.2727,3690.1,335.4636,48,31,Intermediário (26–50 trips),,,,,1.463,7,Instável — Coaching,212.4767,True
WDID10632,Derek Mccullough,11,3,0.2727,5152.22,468.3836,52,62,Experiente (51+ trips),,,,,1.5,9,Instável — Coaching,212.4767,True
WDID10633,Bonnie Petty,11,3,0.2727,4042.27,367.4791,20,32,Novato (≤25 trips),0.1667,0.4,0.2333,False,1.512,8,Instável — Coaching,212.4767,True
WDID10634,Kevin Castillo DDS,11,3,0.2727,3204.0,291.2727,48,65,Intermediário (26–50 trips),0.2,0.3333,0.1333,False,1.332,7,Instável — Coaching,212.4767,True
WDID10635,John Hutchinson,11,3,0.2727,3527.42,320.6745,70,35,Experiente (51+ trips),0.1667,0.4,0.2333,False,1.6,8,Instável — Coaching,212.4767,True
WDID10636,Lauren Obrien,11,3,0.2727,3040.87,276.4427,13,64,Novato (≤25 trips),,,,,1.225,6,Instável — Coaching,212.4767,True
WDID10637,Gerald Salazar,11,3,0.2727,2766.0,251.4545,64,49,Experiente (51+ trips),0.3333,0.2,-0.1333,True,1.332,7,Instável — Coaching,212.4767,True
WDID10638,Robert Tapia,11,3,0.2727,3249.15,295.3773,33,30,Intermediário (26–50 trips),,,,,1.9,8,Instável — Coaching,212.4767,True
WDID10639,Jennifer Martin,11,3,0.2727,3566.61,324.2373,59,37,Experiente (51+ trips),,,,,1.9,8,Instável — Coaching,212.4767,True
WDID10640,Tara Russell,11,3,0.2727,2765.25,251.3864,53,44,Experiente (51+ trips),,,,,1.377,7,Instável — Coaching,212.4767,True
WDID10641,Chelsey Willis,11,3,0.2727,4190.65,380.9682,63,51,Experiente (51+ trips),0.6,0.0,-0.6,True,1.755,7,Instável — Coaching,212.4767,True
WDID10642,Kathleen Aguilar,11,3,0.2727,3677.29,334.2991,22,55,Novato (≤25 trips),,,,,1.414,7,Instável — Coaching,212.4767,True
WDID10643,Tiffany Frost,11,3,0.2727,2927.15,266.1045,11,50,Novato (≤25 trips),,,,,1.6,8,Instável — Coaching,212.4767,True
WDID10644,Maria Cohen,11,3,0.2727,3086.16,280.56,71,45,Experiente (51+ trips),,,,,1.414,7,Instável — Coaching,212.4767,True
WDID10645,William Brown,11,3,0.2727,3195.29,290.4809,48,56,Intermediário (26–50 trips),0.2,0.3333,0.1333,False,1.332,7,Instável — Coaching,212.4767,True
WDID10646,Lisa Grant,11,3,0.2727,2371.83,215.6209,57,63,Experiente (51+ trips),,,,,1.332,7,Instável — Coaching,212.4767,True
WDID10647,Richard Davis,11,3,0.2727,1859.63,169.0573,31,41,Intermediário (26–50 trips),0.1667,0.4,0.2333,False,1.984,8,Instável — Coaching,212.4767,True
WDID10648,Denise Allison,11,3,0.2727,1967.44,178.8582,35,61,Intermediário (26–50 trips),0.4,0.1667,-0.2333,True,1.635,9,Instável — Coaching,212.4767,True
WDID10649,Danny Owens,11,3,0.2727,2548.77,231.7064,77,29,Experiente (51+ trips),0.1667,0.4,0.2333,False,1.836,7,Instável — Coaching,212.4767,True
WDID10650,Shannon Galloway,11,3,0.2727,2983.03,271.1845,27,35,Intermediário (26–50 trips),0.2,0.3333,0.1333,False,1.6,8,Instável — Coaching,212.4767,True
WDID10651,Seth Smith,11,3,0.2727,3238.23,294.3845,56,32,Experiente (51+ trips),,,,,1.466,8,Instável — Coaching,212.4767,True
WDID10652,Maureen Brady,11,3,0.2727,4169.01,379.0009,39,51,Intermediário (26–50 trips),,,,,1.095,6,Instável — Coaching,212.4767,True
WDID10653,Sharon Hanson,11,3,0.2727,3442.34,312.94,15,32,Novato (≤25 trips),,,,,1.512,8,Instável — Coaching,212.4767,True
WDID10654,Chris Ryan,11,3,0.2727,3931.7,357.4273,31,51,Intermediário (26–50 trips),0.3333,0.2,-0.1333,True,1.587,9,Instável — Coaching,212.4767,True
WDID10655,Mr. Eric Scott MD,11,3,0.2727,4199.1,381.7364,27,32,Intermediário (26–50 trips),,,,,1.9,8,Instável — Coaching,212.4767,True
WDID10656,Laura Casey,11,3,0.2727,4242.62,385.6927,26,31,Intermediário (26–50 trips),0.1667,0.4,0.2333,False,1.984,8,Instável — Coaching,212.4767,True
WDID10657,Jessica French,11,3,0.2727,4190.82,380.9836,21,30,Novato (≤25 trips),,,,,1.466,8,Instável — Coaching,212.4767,True
WDID10658,Charles Flowers,11,3,0.2727,3472.78,315.7073,55,62,Experiente (51+ trips),0.2,0.3333,0.1333,False,1.512,8,Instável — Coaching,212.4767,True
WDID10659,Nathan Cox,11,3,0.2727,3231.83,293.8027,21,54,Novato (≤25 trips),0.0,0.6,0.6,False,2.646,7,Instável — Coaching,212.4767,True
WDID10660,Katrina Baker,11,3,0.2727,3950.29,359.1173,50,46,Intermediário (26–50 trips),,,,,1.377,7,Instável — Coaching,212.4767,True
WDID10661,Anthony Ingram,11,3,0.2727,5531.31,502.8464,41,63,Intermediário (26–50 trips),,,,,1.38,8,Instável — Coaching,212.4767,True
WDID10662,Sean Reyes,11,3,0.2727,4235.16,385.0145,42,58,Intermediário (26–50 trips),,,,,1.332,7,Instável — Coaching,212.4767,True
WDID10663,Justin Smith,11,3,0.2727,3430.31,311.8464,12,59,Novato (≤25 trips),0.3333,0.2,-0.1333,True,1.281,7,Instável — Coaching,212.4767,True
WDID10664,Brandon Schmidt,11,3,0.2727,3865.11,351.3736,20,43,Novato (≤25 trips),0.2,0.3333,0.1333,False,1.466,8,Instável — Coaching,212.4767,True
WDID10665,Teresa Jefferson,11,3,0.2727,2908.97,264.4518,30,45,Intermediário (26–50 trips),0.3333,0.2,-0.1333,True,1.31,6,Instável — Coaching,212.4767,True
WDID10666,Tyrone Wall,11,3,0.2727,3363.61,305.7827,41,59,Intermediário (26–50 trips),0.2,0.3333,0.1333,False,1.673,6,Instável — Coaching,212.4767,True
WDID10667,Christopher Burns,11,3,0.2727,3552.26,322.9327,33,38,Intermediário (26–50 trips),0.5,0.0,-0.5,True,1.673,6,Instável — Coaching,212.4767,True
WDID10668,Jennifer Miller,11,3,0.2727,3818.89,347.1718,63,61,Experiente (51+ trips),,,,,1.587,9,Instável — Coaching,212.4767,True
WDID10669,Richard Carr,11,3,0.2727,3885.4,353.2182,77,33,Experiente (51+ trips),,,,,1.732,7,Instável — Coaching,212.4767,True
WDID10670,Molly Valdez,11,3,0.2727,3474.12,315.8291,52,38,Experiente (51+ trips),0.2,0.3333,0.1333,False,1.377,7,Instável — Coaching,212.4767,True
WDID10671,Justin Villa,11,3,0.2727,2620.68,238.2436,45,52,Intermediário (26–50 trips),0.4,0.1667,-0.2333,True,1.674,9,Instável — Coaching,212.4767,True
WDID10672,Terry Walker,11,3,0.2727,2804.17,254.9245,16,38,Novato (≤25 trips),0.4,0.1667,-0.2333,True,1.466,8,Instável — Coaching,212.4767,True
WDID10673,Jasmine Nash,11,3,0.2727,2840.94,258.2673,61,59,Experiente (51+ trips),,,,,1.587,9,Instável — Coaching,212.4767,True
WDID10674,James Johnson,11,3,0.2727,3145.04,285.9127,76,41,Experiente (51+ trips),0.5,0.0,-0.5,True,1.466,8,Instável — Coaching,212.4767,True
WDID10675,Kelsey Garcia,11,3,0.2727,3404.4,309.4909,30,40,Intermediário (26–50 trips),,,,,1.247,7,Instável — Coaching,212.4767,True
WDID10676,Emily Hubbard,11,3,0.2727,2881.23,261.93,72,61,Experiente (51+ trips),0.2,0.3333,0.1333,False,1.466,8,Instável — Coaching,212.4767,True
WDID10677,Cynthia Moreno,11,3,0.2727,3295.6,299.6,36,60,Intermediário (26–50 trips),,,,,1.984,7,Instável — Coaching,212.4767,True
WDID10678,Scott Martin,11,3,0.2727,2736.3,248.7545,44,34,Intermediário (26–50 trips),0.1667,0.4,0.2333,False,1.466,8,Instável — Coaching,212.4767,True
WDID10679,Ian Hill,11,3,0.2727,3406.59,309.69,16,54,Novato (≤25 trips),,,,,1.332,7,Instável — Coaching,212.4767,True
WDID10680,Stacy Vaughn,11,3,0.2727,2263.48,205.7709,43,53,Intermediário (26–50 trips),,,,,1.587,9,Instável — Coaching,212.4767,True
WDID10681,Lawrence Guzman,11,3,0.2727,2881.89,261.99,49,45,Intermediário (26–50 trips),0.4,0.1667,-0.2333,True,1.6,8,Instável — Coaching,212.4767,True
WDID10682,Andrea Bryant,11,3,0.2727,3031.37,275.5791,39,52,Intermediário (26–50 trips),,,,,1.732,7,Instável — Coaching,212.4767,True
WDID10683,Rebecca Woods,11,3,0.2727,3108.82,282.62,71,43,Experiente (51+ trips),,,,,1.55,8,Instável — Coaching,212.4767,True
WDID10684,Cody Baker,11,3,0.2727,3037.52,276.1382,37,42,Intermediário (26–50 trips),0.4,0.1667,-0.2333,True,1.332,7,Instável — Coaching,212.4767,True
WDID10685,Nicole Barker,11,3,0.2727,3622.84,329.3491,40,32,Intermediário (26–50 trips),0.2,0.3333,0.1333,False,1.377,7,Instável — Coaching,212.4767,True
WDID10686,Tony Wright,11,3,0.2727,4577.29,416.1173,50,41,Intermediário (26–50 trips),0.2,0.3333,0.1333,False,1.463,7,Instável — Coaching,212.4767,True
WDID10687,Cynthia Meyer,11,3,0.2727,4411.89,401.0809,45,30,Intermediário (26–50 trips),,,,,1.7,10,Instável — Coaching,212.4767,True
WDID10688,Crystal Sanders,11,3,0.2727,2982.58,271.1436,51,65,Experiente (51+ trips),,,,,1.512,8,Instável — Coaching,212.4767,True
WDID10689,Daniel Sanders,11,3,0.2727,2751.67,250.1518,48,65,Intermediário (26–50 trips),0.0,0.5,0.5,False,1.984,8,Instável — Coaching,212.4767,True
WDID10690,Samantha Gonzalez,10,3,0.3,2481.54,248.154,46,59,Intermediário (26–50 trips),0.2,0.4,0.2,False,1.573,6,Instável — Coaching,212.4767,True
WDID10691,Amber Davis,10,3,0.3,2180.0,218.0,31,48,Intermediário (26–50 trips),,,,,1.332,7,Instável — Coaching,212.4767,True
WDID10692,Melvin Holder,10,3,0.3,2761.65,276.165,22,29,Novato (≤25 trips),,,,,1.31,6,Instável — Coaching,212.4767,True
WDID10693,Chad Hill,10,3,0.3,3467.68,346.768,38,62,Intermediário (26–50 trips),,,,,1.225,6,Instável — Coaching,212.4767,True
WDID10694,Jennifer Medina,10,3,0.3,2398.81,239.881,47,29,Intermediário (26–50 trips),,,,,1.38,8,Instável — Coaching,212.4767,True
WDID10695,Elizabeth Williams,10,3,0.3,3871.87,387.187,67,34,Experiente (51+ trips),0.2,0.4,0.2,False,1.755,7,Instável — Coaching,212.4767,True
WDID10696,David Taylor,10,3,0.3,3926.94,392.694,11,45,Novato (≤25 trips),,,,,1.225,6,Instável — Coaching,212.4767,True
WDID10697,Corey Wood,10,3,0.3,4340.51,434.051,55,49,Experiente (51+ trips),,,,,1.463,7,Instável — Coaching,212.4767,True
WDID10698,Willie Wilson,10,3,0.3,3208.17,320.817,30,55,Intermediário (26–50 trips),,,,,1.512,8,Instável — Coaching,212.4767,True
WDID10699,Joseph Nichols,10,3,0.3,3511.48,351.148,22,33,Novato (≤25 trips),0.2,0.4,0.2,False,1.463,7,Instável — Coaching,212.4767,True
WDID10700,Brittney Lawson,10,3,0.3,1790.77,179.077,29,40,Intermediário (26–50 trips),,,,,1.332,7,Instável — Coaching,212.4767,True
WDID10701,Ryan Shaw Jr.,10,3,0.3,2904.38,290.438,71,57,Experiente (51+ trips),,,,,1.332,7,Instável — Coaching,212.4767,True
WDID10702,Sarah Anderson,10,3,0.3,2266.21,226.621,59,30,Experiente (51+ trips),0.4,0.2,-0.2,True,1.129,6,Instável — Coaching,212.4767,True
WDID10703,Katie Maldonado,10,3,0.3,2648.53,264.853,15,64,Novato (≤25 trips),0.4,0.2,-0.2,True,1.512,8,Instável — Coaching,212.4767,True
WDID10704,Michelle Chaney,10,3,0.3,3428.65,342.865,26,57,Intermediário (26–50 trips),0.4,0.2,-0.2,True,1.225,6,Instável — Coaching,212.4767,True
WDID10705,Jeffrey Perez,10,3,0.3,3280.78,328.078,42,37,Intermediário (26–50 trips),,,,,1.463,7,Instável — Coaching,212.4767,True
WDID10706,Sarah Moon,10,3,0.3,2481.82,248.182,69,42,Experiente (51+ trips),,,,,1.332,7,Instável — Coaching,212.4767,True
WDID10707,Diana May,10,3,0.3,1961.31,196.131,34,30,Intermediário (26–50 trips),,,,,1.31,6,Instável — Coaching,212.4767,True
WDID10708,Kimberly Lopez,10,3,0.3,2450.28,245.028,56,64,Experiente (51+ trips),0.2,0.4,0.2,False,1.466,8,Instável — Coaching,212.4767,True
WDID10709,Stacey Cross,10,3,0.3,3886.51,388.651,68,56,Experiente (51+ trips),,,,,1.466,8,Instável — Coaching,212.4767,True
WDID10710,Jared Hendrix,10,3,0.3,2857.23,285.723,13,49,Novato (≤25 trips),,,,,0.948,5,Instável — Coaching,212.4767,True
WDID10711,Jeffrey Porter,10,3,0.3,3172.59,317.259,56,52,Experiente (51+ trips),,,,,1.836,7,Instável — Coaching,212.4767,True
WDID10712,Michaela Davies,10,3,0.3,2930.71,293.071,64,60,Experiente (51+ trips),,,,,0.913,5,Instável — Coaching,212.4767,True
WDID10713,Joseph Martinez,10,3,0.3,2713.21,271.321,52,33,Experiente (51+ trips),,,,,1.5,9,Instável — Coaching,212.4767,True
WDID10714,Yvonne Morris,10,3,0.3,2646.12,264.612,15,64,Novato (≤25 trips),,,,,1.512,8,Instável — Coaching,212.4767,True
WDID10715,Jason Watson,10,3,0.3,2658.01,265.801,11,51,Novato (≤25 trips),,,,,1.414,7,Instável — Coaching,212.4767,True
WDID10716,Jose Campbell,10,3,0.3,2525.12,252.512,34,59,Intermediário (26–50 trips),,,,,1.0,5,Instável — Coaching,212.4767,True
WDID10717,Grant Mitchell,10,3,0.3,4121.62,412.162,16,36,Novato (≤25 trips),0.4,0.2,-0.2,True,1.332,7,Instável — Coaching,212.4767,True
WDID10718,Dustin Ortiz,10,3,0.3,3928.94,392.894,67,39,Experiente (51+ trips),,,,,1.414,7,Instável — Coaching,212.4767,True
WDID10719,Elizabeth Cardenas,10,3,0.3,2712.75,271.275,63,42,Experiente (51+ trips),,,,,1.332,7,Instável — Coaching,212.4767,True
WDID10720,Julia Bell,10,3,0.3,2851.55,285.155,35,48,Intermediário (26–50 trips),,,,,1.262,6,Instável — Coaching,212.4767,True
WDID10721,Michael Rose,10,3,0.3,2788.48,278.848,56,50,Experiente (51+ trips),,,,,1.512,8,Instável — Coaching,212.4767,True
WDID10722,Michelle Campbell,10,3,0.3,3085.18,308.518,24,39,Novato (≤25 trips),,,,,1.466,8,Instável — Coaching,212.4767,True
WDID10723,Denise Martin,10,3,0.3,2603.06,260.306,68,31,Experiente (51+ trips),,,,,1.31,6,Instável — Coaching,212.4767,True
WDID10724,Dr. Sarah Harrison MD,10,3,0.3,3320.49,332.049,75,55,Experiente (51+ trips),,,,,1.373,6,Instável — Coaching,212.4767,True
WDID10725,Jeremy Jenkins,10,3,0.3,2021.22,202.122,47,37,Intermediário (26–50 trips),0.2,0.4,0.2,False,1.332,7,Instável — Coaching,212.4767,True
WDID10726,Lindsey Johnson,10,3,0.3,1999.0,199.9,34,46,Intermediário (26–50 trips),,,,,1.247,7,Instável — Coaching,212.4767,True
WDID10727,Brian Duran,10,3,0.3,3357.24,335.724,74,62,Experiente (51+ trips),,,,,1.466,8,Instável — Coaching,212.4767,True
WDID10728,Alan Johnson,10,3,0.3,1525.11,152.511,75,48,Experiente (51+ trips),,,,,1.836,7,Instável — Coaching,212.4767,True
WDID10729,Richard Powell,10,3,0.3,2722.07,272.207,59,40,Experiente (51+ trips),,,,,1.0,5,Instável — Coaching,212.4767,True
WDID10730,Kevin Gilmore,10,3,0.3,2234.47,223.447,11,30,Novato (≤25 trips),,,,,1.852,8,Instável — Coaching,212.4767,True
WDID10731,Zachary Walker,10,3,0.3,2221.68,222.168,36,62,Intermediário (26–50 trips),,,,,1.466,8,Instável — Coaching,212.4767,True
WDID10732,Molly Stone,10,3,0.3,2358.96,235.896,21,31,Novato (≤25 trips),,,,,1.836,7,Instável — Coaching,212.4767,True
WDID10733,Carla Ramirez,10,3,0.3,2609.34,260.934,74,62,Experiente (51+ trips),,,,,1.414,5,Instável — Coaching,212.4767,True
WDID10734,Michael Zimmerman,10,3,0.3,3606.44,360.644,69,65,Experiente (51+ trips),,,,,1.673,6,Instável — Coaching,212.4767,True
WDID10735,Mr. Robert Kelly,10,3,0.3,3772.17,377.217,67,55,Experiente (51+ trips),,,,,1.512,8,Instável — Coaching,212.4767,True
WDID10736,Casey Wood,10,3,0.3,3068.01,306.801,69,55,Experiente (51+ trips),,,,,1.852,8,Instável — Coaching,212.4767,True
WDID10737,Jessica Murray,10,3,0.3,4323.32,432.332,47,29,Intermediário (26–50 trips),0.4,0.2,-0.2,True,1.332,7,Instável — Coaching,212.4767,True
WDID10738,Kelly Robbins,10,3,0.3,3106.85,310.685,70,29,Experiente (51+ trips),0.4,0.2,-0.2,True,1.463,7,Instável — Coaching,212.4767,True
WDID10739,Devin King,10,3,0.3,3429.57,342.957,61,33,Experiente (51+ trips),,,,,1.225,6,Instável — Coaching,212.4767,True
WDID10740,Ronald Doyle,10,3,0.3,3203.57,320.357,78,58,Experiente (51+ trips),,,,,1.332,7,Instável — Coaching,212.4767,True
WDID10741,Brandon Bush,10,3,0.3,3631.49,363.149,58,47,Experiente (51+ trips),,,,,1.262,6,Instável — Coaching,212.4767,True
WDID10742,Elizabeth Jones,10,3,0.3,4131.85,413.185,11,47,Novato (≤25 trips),,,,,1.225,6,Instável — Coaching,212.4767,True
WDID10743,Andrew Crawford,10,3,0.3,4629.42,462.942,74,34,Experiente (51+ trips),,,,,1.466,8,Instável — Coaching,212.4767,True
WDID10744,Molly Cole,10,3,0.3,3690.99,369.099,29,62,Intermediário (26–50 trips),,,,,1.377,7,Instável — Coaching,212.4767,True
WDID10745,Megan Mccormick,6,0,0.0,2164.93,360.8217,64,45,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10746,Rebecca Young,6,0,0.0,1328.36,221.3933,63,39,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10747,Elizabeth Thomas,6,0,0.0,1159.42,193.2367,32,51,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10748,Kenneth Lewis,6,0,0.0,1140.84,190.14,23,44,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10749,Jason Henry,6,0,0.0,962.06,160.3433,77,61,Experiente (51+ trips),,,,,0.0,3,Referência — Boas Práticas,0.0,False
WDID10750,Carlos Kelley,6,0,0.0,916.46,152.7433,73,53,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10751,Christopher Weiss,6,0,0.0,717.95,119.6583,54,41,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10752,April Hensley,6,0,0.0,1050.86,175.1433,72,44,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10753,Rachel Walker,6,0,0.0,1245.29,207.5483,59,47,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10754,Johnny Mcmahon,6,0,0.0,928.46,154.7433,26,44,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10755,Devon Rogers,6,0,0.0,1162.36,193.7267,51,48,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
